region,Temp_C,Rain (mm),Humid,Price_F,month,dayofweek,heat_index
8,33.7,379.3,89.5,159.04,3,4,3016.15
9,22.2,383.0,55.6,201.51,3,4,1234.32
10,23.0,325.5,73.8,318.03,3,4,2086.13
12,29.4,161.5,81.6,371.56,3,4,2399.0399999999995
13,36.6,388.1,80.4,271.88,3,4,2942.6400000000003
14,24.6,56.2,83.1,376.8,3,4,2044.26
15,29.8,345.0,86.2,205.19,3,4,2568.76
16,22.5,151.5,51.1,296.38,3,4,1149.75
17,26.1,18.1,80.6,450.99,3,4,2103.66
19,32.7,303.5,74.4,264.25,3,4,2432.8800000000006
20,24.4,177.6,70.2,86.36,3,4,1712.8799999999999
21,28.1,13.2,75.6,123.66,3,4,2124.36
22,27.0,262.8,61.2,456.13,3,4,1652.4
23,26.8,158.9,86.1,464.19,3,5,2307.48
24,29.4,195.4,64.2,81.29,3,5,2086.13
19,29.4,364.0,73.8,93.45,3,5,2086.13
0,36.2,276.2,75.4,207.4,3,3,2729.4800000000005
1,26.4,209.9,56.5,267.81,3,3,1491.6
19,33.5,245.4,93.3,311.46,3,3,3125.5499999999997
3,29.5,178.7,92.7,449.95,3,3,2734.65
4,27.3,171.8,60.8,469.65,3,3,1659.84
5,24.0,231.9,73.8,154.0,3,3,2086.13
6,34.5,294.7,51.6,429.28,3,3,1780.2
7,36.7,200.6,86.4,292.76,3,3,3170.8800000000006
8,31.5,365.7,51.4,363.18,3,3,1619.1
10,35.8,8.0,80.6,196.57,3,3,2885.4799999999996
12,27.0,171.8,54.1,298.78,3,3,1460.7
15,21.1,182.2,64.3,428.98,3,3,1356.73
16,29.7,14.9,76.4,330.48,3,3,2269.08
17,34.6,117.2,69.8,100.57,3,3,2415.08
18,25.6,261.6,86.1,427.63,3,3,2204.16
21,25.0,41.3,51.7,389.86,3,3,1292.5
22,37.5,171.8,75.6,135.66,3,3,2835.0
23,31.0,327.8,83.1,329.73,3,3,2576.1
24,36.9,368.6,83.3,456.68,3,3,3073.77
25,35.6,171.8,69.0,132.69,3,4,2456.4
1,28.5,1.8,71.4,134.13,3,2,2034.9
5,24.2,346.6,85.6,286.25,3,2,2071.52
8,28.1,267.6,52.0,308.88,3,2,1461.2
9,32.5,145.5,59.1,118.42,3,2,1920.75
11,36.8,50.3,68.7,291.75,3,2,2528.16
14,28.9,59.6,73.8,448.65,3,2,2086.13
16,35.2,110.8,75.1,106.34,3,2,2643.52
17,20.8,54.8,62.8,150.49,3,2,1306.24
18,20.2,117.1,58.1,103.01,3,2,1173.62
21,32.3,17.5,57.7,211.72,3,2,1863.71
22,27.0,129.1,62.1,130.07,3,2,1676.7
24,22.7,108.3,57.2,364.23,3,2,1298.44
25,33.1,24.9,58.4,277.7,3,2,1933.04
19,25.6,236.4,72.6,239.85,3,1,1858.56
2,29.7,222.5,50.3,201.84,3,1,1493.9099999999999
3,33.5,361.0,73.8,374.46,3,1,2086.13
8,29.4,365.0,89.6,256.3,3,1,2086.13
10,29.3,68.6,54.3,441.92,3,1,1590.99
13,26.6,180.6,79.7,230.05,3,1,2120.02
16,30.6,310.5,52.6,112.97,3,1,1609.5600000000002
17,23.5,281.4,52.1,403.4,3,1,1224.3500000000001
20,24.1,260.5,80.3,431.69,3,1,1935.23
19,37.8,32.3,91.3,181.78,3,1,3451.1399999999994
22,35.2,73.8,87.6,320.41,3,1,3083.52
23,33.2,224.2,88.4,299.07,3,1,2934.8800000000006
24,28.4,333.8,88.8,120.11,3,1,2521.9199999999996
25,33.8,44.4,50.8,221.21,3,1,1717.0399999999997
0,28.6,66.5,60.6,453.17,3,0,1733.16
1,25.2,84.6,75.7,95.05,3,0,1907.64
2,22.1,41.0,56.5,389.25,3,0,1248.65
3,29.4,65.4,86.8,437.85,3,0,2086.13
4,33.5,211.4,65.9,184.5,3,0,2207.65
5,33.4,218.3,94.1,481.05,3,0,3142.9399999999996
6,31.7,57.9,86.3,369.86,3,0,2735.71
7,34.6,178.9,62.6,398.02,3,0,2165.96
9,24.3,366.9,56.6,176.24,3,0,1375.38
10,23.7,260.0,84.2,470.98,3,0,1995.54
11,29.4,125.1,73.8,136.82,3,0,2086.13
19,28.0,349.4,89.7,414.88,3,0,2511.6
13,35.9,221.3,53.9,486.2,3,0,1935.0099999999998
14,37.7,245.4,90.2,151.18,3,0,3400.5400000000004
18,37.7,308.9,78.2,420.97,3,0,2948.1400000000003
20,28.1,159.0,67.5,229.14,3,0,1896.75
21,36.7,274.4,51.3,322.8,3,0,1882.71
22,26.1,24.2,68.2,111.86,3,0,1780.0200000000002
23,30.4,287.6,59.5,134.17,3,0,1808.8
24,22.1,302.4,80.5,482.57,3,0,1779.0500000000002
1,29.4,147.4,76.6,201.9,3,6,2086.13
2,25.7,30.7,89.8,150.04,3,6,2307.8599999999997
4,32.3,107.9,77.7,473.42,3,6,2509.71
6,34.1,53.8,83.5,357.32,3,6,2847.35
7,20.7,164.5,72.7,161.41,3,6,1504.89
19,34.9,203.0,74.0,435.9,3,6,2582.6
10,34.4,171.8,53.3,335.93,3,6,1833.5199999999998
11,32.3,374.9,62.4,453.24,3,6,2015.5199999999998
12,32.6,219.2,86.8,378.91,3,6,2829.68
13,31.9,280.4,64.8,194.22,3,6,2067.12
14,29.4,97.3,92.4,342.33,3,6,2086.13
16,36.7,32.4,53.7,158.27,3,6,1970.7900000000002
17,36.2,141.0,73.2,484.16,3,6,2649.84
19,30.3,61.0,54.6,94.61,3,6,1654.38
20,23.2,179.5,76.4,131.09,3,6,1772.48
21,31.8,270.1,82.0,435.04,3,6,2607.6
19,32.2,283.6,61.3,318.16,3,6,1973.8600000000001
23,30.2,372.5,94.7,110.16,3,6,2859.94
24,27.2,102.1,83.0,79.33,3,6,2257.6
25,33.0,203.7,73.5,147.53,3,6,2425.5
1,34.6,32.4,55.2,161.39,4,5,1909.92
2,29.4,284.6,73.8,449.7,4,5,2086.13
3,28.8,48.3,51.1,149.93,4,5,1471.68
4,21.7,171.8,73.8,399.17,4,5,2086.13
5,30.4,22.8,87.4,346.97,4,5,2656.96
6,24.2,69.0,88.1,430.17,4,5,2132.02
8,37.6,338.9,65.6,454.08,4,5,2466.56
10,28.7,299.9,78.8,408.78,4,5,2261.56
11,29.4,349.6,78.1,372.65,4,5,2086.13
12,37.5,366.5,62.7,472.63,4,5,2351.25
13,34.3,396.6,70.0,453.53,4,5,2401.0
14,25.7,97.4,88.9,454.29,4,5,2284.73
15,24.5,287.9,81.8,461.43,4,5,2004.1
19,25.7,83.9,73.7,476.65,4,5,1894.09
21,29.4,194.2,79.5,326.41,4,5,2086.13
22,20.6,240.4,82.2,360.33,4,5,1693.3200000000002
24,32.0,40.2,61.4,315.01,4,5,1964.8
25,24.1,84.9,68.1,329.97,4,5,1641.21
0,32.5,39.5,71.0,273.33,4,4,2307.5
1,33.7,264.6,68.0,443.26,4,4,2291.6000000000004
2,22.5,273.8,80.2,427.59,4,4,1804.5
3,28.8,302.3,84.0,475.1,4,4,2419.2000000000003
4,22.3,33.2,57.6,133.26,4,4,1284.48
5,27.1,58.1,59.6,242.72,4,4,1615.16
6,37.5,379.9,80.6,352.96,4,4,3022.5
8,24.4,363.9,56.8,116.03,4,4,1385.9199999999998
9,29.4,122.1,54.3,306.35,4,4,1596.4199999999998
11,25.4,280.5,54.0,428.15,4,4,1371.6
12,36.6,254.6,90.4,345.3,4,4,3308.6400000000003
13,30.4,336.1,51.5,237.81,4,4,1565.6
15,32.8,228.3,71.8,177.47,4,4,2355.0399999999995
16,20.2,22.5,50.9,169.77,4,4,1028.1799999999998
19,24.0,59.0,59.1,177.06,4,4,1418.4
19,25.9,20.4,82.1,366.32,4,4,2126.39
21,24.5,110.0,89.6,348.26,4,4,2195.2
22,34.3,14.6,94.7,80.59,4,4,3248.21
23,32.0,174.4,71.9,119.35,4,4,2300.8
25,29.4,107.7,74.5,102.1,4,4,2086.13
1,25.9,142.5,91.6,421.51,4,3,2372.4399999999996
3,38.0,343.1,88.8,378.8,4,3,3374.4
4,31.9,41.7,83.8,109.84,4,3,2673.22
7,30.3,70.1,82.6,320.09,4,3,2502.7799999999997
8,37.1,225.4,87.9,261.38,4,3,3261.09
10,20.1,223.8,81.3,232.08,4,3,1634.13
12,36.8,18.9,84.3,140.41,4,3,3102.24
13,24.2,249.4,57.9,129.96,4,3,1401.1799999999998
14,26.5,74.3,81.9,163.89,4,3,2170.3500000000004
15,29.4,101.8,71.5,348.35,4,3,2102.1
16,23.1,153.8,58.9,461.55,4,3,1360.5900000000001
17,21.9,28.0,65.7,223.07,4,3,1438.83
18,34.9,84.6,67.1,156.29,4,3,2341.7899999999995
21,22.3,337.6,92.8,342.92,4,3,2069.44
22,24.6,35.3,90.0,176.24,4,3,2214.0
23,36.0,131.2,93.4,419.15,4,3,3362.4
25,37.0,371.0,64.3,466.08,4,3,2379.1
0,29.1,284.2,61.8,201.7,4,2,1798.38
1,23.4,317.5,76.7,458.76,4,2,1794.78
3,29.2,1.2,68.0,411.94,4,2,1985.6
4,27.4,16.3,72.4,128.35,4,2,1983.76
5,25.6,171.8,63.4,344.17,4,2,1623.04
6,32.2,277.4,91.9,261.13,4,2,2959.1800000000003
8,23.0,8.2,73.8,478.94,4,2,2086.13
9,33.9,394.5,62.5,147.13,4,2,2118.75
10,30.8,4.2,78.3,222.26,4,2,2411.64
11,35.2,171.8,90.1,431.22,4,2,3171.52
12,30.1,214.7,62.6,143.84,4,2,1884.2600000000002
14,27.8,171.8,59.0,191.94,4,2,1640.2
16,36.5,270.8,92.7,257.13,4,2,3383.55
17,29.4,74.6,60.2,364.51,4,2,2086.13
20,32.3,220.9,53.9,258.82,4,2,1740.9699999999998
21,31.0,270.3,84.4,164.43,4,2,2616.4
22,35.7,191.1,50.3,287.32,4,2,1795.71
23,31.1,54.5,70.9,351.89,4,2,2204.9900000000002
24,32.0,386.3,70.1,386.53,4,2,2243.2
0,29.8,145.4,79.6,84.93,4,1,2372.08
1,27.0,171.8,94.8,442.3,4,1,2559.6
2,29.8,371.4,80.4,311.6,4,1,2395.92
3,34.4,254.7,56.3,327.86,4,1,1936.7199999999998
4,37.5,114.8,52.0,278.44,4,1,1950.0
5,37.8,123.8,88.7,387.21,4,1,3352.8599999999997
6,35.1,77.9,54.1,164.08,4,1,1898.91
7,21.5,29.0,82.8,342.99,4,1,1780.2
8,31.6,183.0,75.5,113.61,4,1,2385.8
10,32.6,36.8,77.8,210.12,4,1,2536.28
11,31.1,39.5,78.7,355.5,4,1,2447.57
13,37.2,234.7,80.8,125.13,4,1,3005.76
15,25.7,241.1,78.7,119.24,4,1,2022.59
16,29.9,297.8,92.9,485.43,4,1,2777.71
17,20.1,168.7,60.1,334.05,4,1,1208.0100000000002
20,35.0,230.3,56.4,445.94,4,1,1974.0
21,25.2,292.9,65.0,346.49,4,1,1638.0
22,21.5,98.8,82.1,124.77,4,1,1765.1499999999999
23,27.1,157.5,53.5,353.11,4,1,1449.8500000000001
24,20.6,1.3,68.1,412.12,4,1,1402.86
0,20.1,156.6,77.3,405.37,5,0,1553.73
1,28.4,215.4,76.4,401.31,5,0,2169.76
2,33.3,9.2,81.3,214.81,5,0,2707.2899999999995
3,29.1,260.0,55.8,162.01,5,0,1623.78
4,22.4,313.1,76.3,256.44,5,0,1709.12
5,29.4,396.6,84.6,334.62,5,0,2086.13
6,20.1,31.2,93.6,472.01,5,0,1881.3600000000001
7,35.8,113.1,80.4,401.65,5,0,2878.32
19,37.5,337.7,82.4,364.74,5,0,3090.0
9,34.6,79.3,73.8,251.31,5,0,2086.13
10,29.0,132.6,87.2,430.19,5,0,2528.8
12,26.0,35.2,89.5,223.89,5,0,2327.0
15,34.8,18.0,77.0,436.55,5,0,2679.6
16,35.9,171.8,77.4,454.64,5,0,2778.6600000000003
17,31.0,109.6,74.3,151.54,5,0,2303.2999999999997
18,22.5,142.4,78.7,172.43,5,0,1770.75
20,36.6,177.2,75.9,213.55,5,0,2777.9400000000005
21,29.4,50.5,84.7,427.69,5,0,2086.13
22,25.5,321.7,89.3,102.43,5,0,2277.15
23,27.6,46.5,78.9,258.13,5,0,2177.6400000000003
24,27.7,192.3,85.7,350.13,5,0,2373.89
25,32.6,357.9,78.8,371.9,5,0,2568.88
0,29.0,263.8,73.8,83.57,5,6,2086.13
1,28.0,111.1,62.6,257.51,5,6,1752.8
2,29.4,81.8,78.5,146.91,5,6,2086.13
3,20.0,181.5,90.5,162.74,5,6,1810.0
4,31.8,186.3,56.9,451.97,5,6,1809.42
5,30.9,18.5,79.7,425.69,5,6,2462.73
6,24.0,160.8,73.8,144.76,5,6,2086.13
8,29.4,226.3,68.7,312.11,5,6,2086.13
9,23.2,23.2,73.2,219.18,5,6,1698.24
10,23.6,73.6,50.3,368.38,5,6,1187.08
13,28.8,154.9,78.2,310.77,5,6,2252.1600000000003
14,31.6,171.8,76.3,316.76,5,6,2411.08
15,27.6,165.0,56.5,177.43,5,6,1559.4
16,21.5,41.9,77.9,118.25,5,6,1674.8500000000001
17,28.7,70.4,81.1,184.01,5,6,2327.5699999999997
18,31.4,31.8,74.1,234.32,5,6,2326.74
24,27.7,67.6,89.9,360.47,5,6,2490.23
25,26.8,17.4,75.1,155.0,5,6,2012.6799999999998
0,36.4,81.3,57.3,479.27,5,5,2085.72
1,35.3,82.4,77.2,374.02,5,5,2725.16
2,30.8,376.8,78.9,300.46,5,5,2430.1200000000003
4,22.4,122.2,69.3,453.38,5,5,1552.32
5,29.4,336.3,77.4,239.75,5,5,2086.13
6,32.2,63.7,83.8,140.03,5,5,2698.36
7,31.8,36.2,78.6,273.14,5,5,2499.48
8,34.2,372.2,58.3,118.25,5,5,1993.8600000000001
10,25.4,44.6,52.2,198.22,5,5,1325.88
11,37.3,316.3,66.9,354.47,5,5,2495.37
12,31.0,45.0,71.2,260.45,5,5,2207.2000000000003
13,24.1,180.2,76.6,164.99,5,5,1846.06
19,23.4,346.0,60.8,344.28,5,5,1422.7199999999998
15,28.0,11.8,66.3,367.81,5,5,1856.3999999999999
20,31.3,245.7,84.6,356.65,5,5,2647.98
22,24.7,16.2,92.9,380.64,5,5,2294.63
23,32.9,228.0,87.1,297.51,5,5,2865.5899999999997
24,22.6,356.5,87.8,370.01,5,5,1984.28
0,29.2,377.2,65.3,326.31,5,4,1906.7599999999998
1,34.6,377.5,63.4,366.72,5,4,2193.64
2,36.3,358.7,84.9,118.08,5,4,3081.87
3,29.1,68.1,78.4,372.21,5,4,2281.44
4,25.2,68.9,89.7,223.41,5,4,2260.44
5,22.4,265.5,65.5,405.61,5,4,1467.1999999999998
8,30.8,122.5,72.9,318.38,5,4,2245.32
9,25.2,57.3,59.1,245.83,5,4,1489.32
11,20.9,141.4,75.5,355.21,5,4,1577.9499999999998
13,22.8,238.3,72.4,463.27,5,4,1650.7200000000003
14,34.8,293.1,70.1,243.24,5,4,2439.4799999999996
15,35.8,361.8,64.8,428.08,5,4,2319.8399999999997
16,35.4,171.8,92.2,151.84,5,4,3263.88
17,23.9,47.7,62.1,434.88,5,4,1484.19
18,27.0,60.9,87.1,486.11,5,4,2351.7
19,29.4,28.1,60.9,307.57,5,4,2086.13
19,22.7,67.7,60.4,370.3,5,4,1371.08
22,28.0,140.1,73.8,285.36,5,4,2086.13
24,37.5,255.0,51.0,109.7,5,4,1912.5
25,37.6,315.1,73.8,344.67,5,4,2086.13
1,28.3,7.7,83.7,223.0,5,3,2368.71
2,29.9,134.8,56.4,88.11,5,3,1686.36
3,28.0,334.7,50.7,378.88,5,3,1419.6000000000001
4,22.9,146.2,56.8,295.04,5,3,1300.7199999999998
6,20.7,24.6,73.8,457.61,5,3,1527.6599999999999
7,21.7,273.0,64.0,449.37,5,3,1388.8
19,25.5,369.6,84.9,281.97,5,3,2164.9500000000003
19,35.3,106.4,63.1,474.44,5,3,2227.43
10,34.3,171.8,90.0,316.41,5,3,3086.9999999999995
12,24.0,82.9,67.7,340.62,5,3,1624.8000000000002
13,29.7,202.8,60.6,177.84,5,3,1799.82
15,28.1,387.1,83.8,135.66,5,3,2354.78
16,20.3,250.3,57.4,317.84,5,3,1165.22
21,29.4,15.4,73.8,185.44,5,3,2086.13
22,20.5,137.3,77.3,109.15,5,3,1584.6499999999999
23,23.5,171.8,55.5,236.89,5,3,1304.25
0,34.4,384.0,69.3,304.75,6,2,2383.9199999999996
1,29.4,171.8,63.5,127.67,6,2,2086.13
2,35.7,121.8,73.5,131.39,6,2,2623.9500000000003
3,29.4,243.7,52.7,198.08,6,2,2086.13
4,35.4,3.2,93.1,299.36,6,2,3295.74
5,22.6,198.9,85.1,419.56,6,2,1923.26
8,26.0,115.5,60.7,270.07,6,2,1578.2
9,30.7,71.2,75.3,394.74,6,2,2311.71
10,29.4,164.4,84.6,376.06,6,2,2086.13
11,22.6,41.9,93.8,288.01,6,2,2119.88
19,20.4,168.1,87.3,145.29,6,2,1780.9199999999998
13,29.5,398.9,91.1,395.76,6,2,2687.45
14,22.3,327.3,88.8,234.88,6,2,1980.24
19,31.7,171.8,69.7,185.89,6,2,2209.4900000000002
16,31.0,179.8,85.4,349.05,6,2,2647.4
17,33.0,215.5,94.0,369.88,6,2,3102.0
21,37.2,327.4,64.4,397.77,6,2,2395.6800000000003
22,23.4,318.0,73.8,432.28,6,2,2086.13
23,26.8,197.1,73.8,360.9,6,2,2086.13
24,34.1,292.7,94.5,451.46,6,2,3222.4500000000003
0,23.3,146.8,56.5,164.78,6,1,1316.45
1,32.7,101.6,85.2,83.22,6,1,2786.0400000000004
2,20.3,291.1,51.0,486.02,6,1,1035.3
3,27.1,107.2,91.8,338.88,6,1,2487.78
4,22.2,254.8,86.3,254.13,6,1,1915.86
5,23.2,117.6,80.2,312.42,6,1,1860.64
6,30.5,44.3,59.7,131.9,6,1,1820.8500000000001
7,26.6,37.0,64.5,216.76,6,1,1715.7
8,33.8,225.1,77.7,412.91,6,1,2626.2599999999998
9,37.5,168.5,60.1,171.3,6,1,2253.75
10,31.1,171.8,79.5,132.01,6,1,2472.4500000000003
11,21.6,70.7,86.3,111.29,6,1,1864.0800000000002
13,34.6,173.0,84.8,423.41,6,1,2934.08
14,37.6,269.8,57.4,276.13,6,1,2158.2400000000002
15,27.6,251.9,52.2,334.16,6,1,1440.7200000000003
17,34.8,145.8,80.7,255.06,6,1,2808.3599999999997
18,23.8,19.6,56.1,120.67,6,1,1335.18
20,21.5,323.9,76.7,161.53,6,1,1649.05
21,23.7,147.2,65.7,405.22,6,1,1557.09
23,26.8,335.5,60.1,287.76,6,1,1610.68
19,30.5,21.6,75.1,278.6,6,1,2290.5499999999997
25,22.5,48.0,53.1,105.2,6,1,1194.75
0,37.4,9.3,53.9,184.13,6,0,2015.86
1,25.3,193.1,59.9,313.37,6,0,1515.47
2,20.7,105.9,73.8,188.71,6,0,2086.13
3,22.7,13.1,91.9,177.66,6,0,2086.13
4,34.4,262.1,70.6,186.4,6,0,2428.64
5,29.8,67.2,55.2,126.63,6,0,1644.96
6,24.5,309.2,58.7,321.61,6,0,1438.15
7,30.0,202.1,84.7,468.18,6,0,2541.0
10,32.4,232.1,56.9,202.14,6,0,1843.56
19,24.7,159.5,73.1,106.23,6,0,1805.5699999999997
12,24.5,21.3,73.8,334.84,6,0,2086.13
13,36.8,0.9,88.3,117.93,6,0,3249.4399999999996
14,29.7,281.2,87.8,393.32,6,0,2607.66
15,24.9,85.1,86.9,199.22,6,0,2163.81
17,26.3,125.0,52.1,453.7,6,0,1370.23
18,23.6,110.4,66.9,232.61,6,0,1578.8400000000001
21,35.0,9.5,93.2,384.91,6,0,3262.0
22,23.7,44.2,64.5,418.94,6,0,1528.6499999999999
23,32.7,54.7,50.2,159.12,6,0,1641.5400000000002
25,32.2,152.9,64.9,92.46,6,0,2089.78
0,26.3,246.0,76.5,86.45,6,6,2011.95
1,25.4,81.5,91.5,199.2,6,6,2324.1
3,34.4,107.1,68.6,111.65,6,6,2359.8399999999997
4,25.8,341.0,52.4,436.35,6,6,1351.92
5,24.9,353.7,81.0,464.3,6,6,2016.8999999999999
6,34.4,399.0,75.6,96.74,6,6,2600.64
9,36.5,113.9,57.5,303.14,6,6,2098.75
10,29.1,138.1,69.6,318.52,6,6,2025.36
11,34.6,7.6,93.7,234.26,6,6,3242.0200000000004
12,30.2,148.2,92.4,224.94,6,6,2790.48
13,36.4,346.7,81.9,388.59,6,6,2981.1600000000003
14,34.7,316.5,62.2,207.28,6,6,2158.34
15,27.9,171.8,64.7,439.06,6,6,1805.1299999999999
17,22.2,243.0,54.2,356.62,6,6,1203.24
19,32.1,28.3,64.9,435.56,6,6,2083.2900000000004
20,33.9,161.8,73.8,361.69,6,6,2086.13
21,36.0,224.5,80.9,229.04,6,6,2912.4
22,24.3,293.8,74.1,276.54,6,6,1800.6299999999999
23,23.0,350.0,59.0,235.94,6,6,1357.0
24,22.5,290.7,59.3,278.01,6,6,1334.25
25,25.0,314.0,67.7,107.42,6,6,1692.5
0,25.2,198.9,81.4,373.07,6,5,2051.28
1,35.5,16.4,70.7,399.45,6,5,2509.85
4,33.9,383.7,68.7,374.5,6,5,2328.93
5,25.9,391.6,79.2,223.67,6,5,2051.2799999999997
6,32.4,387.7,83.5,145.89,6,5,2705.4
7,30.7,302.6,65.1,120.21,6,5,1998.5699999999997
8,32.7,158.9,53.3,433.54,6,5,1742.91
10,30.4,171.8,69.1,209.85,6,5,2100.64
11,26.0,337.7,62.2,310.84,6,5,1617.2
12,35.7,293.4,89.2,319.37,6,5,3184.4400000000005
13,23.4,383.3,93.4,125.81,6,5,2185.56
14,30.5,355.5,54.5,340.45,6,5,1662.25
15,28.0,39.7,77.8,327.25,6,5,2178.4
16,29.7,103.9,70.9,301.55,6,5,2105.73
18,28.4,305.5,79.4,400.9,6,5,2254.96
20,30.5,351.7,67.9,142.92,6,5,2070.9500000000003
21,36.0,303.9,89.9,360.41,6,5,3236.4
22,20.2,300.7,61.0,333.04,6,5,1232.2
23,26.9,260.3,80.4,146.65,6,5,2162.76
0,20.4,358.1,81.8,193.52,7,4,1668.7199999999998
1,24.4,333.7,50.7,328.96,7,4,1237.08
2,28.6,9.3,73.8,353.57,7,4,2086.13
6,33.9,175.5,73.8,108.9,7,4,2086.13
7,31.6,345.5,58.3,387.64,7,4,1842.28
8,25.2,284.8,81.3,421.54,7,4,2048.7599999999998
9,32.3,122.0,66.6,142.75,7,4,2151.18
10,22.1,258.7,81.6,342.93,7,4,1803.36
13,21.1,71.9,73.2,93.58,7,4,1544.5200000000002
14,22.3,299.8,63.7,355.97,7,4,1420.5100000000002
15,34.2,15.8,88.4,236.18,7,4,3023.2800000000007
17,37.6,171.8,59.3,123.91,7,4,2229.68
20,24.1,215.6,73.8,154.3,7,4,2086.13
21,34.1,361.4,74.4,240.89,7,4,2537.0400000000004
24,36.1,171.1,92.7,206.03,7,4,3346.4700000000003
25,27.5,117.3,61.9,93.04,7,4,1702.25
0,25.0,188.0,81.2,266.93,7,3,2030.0
1,22.3,153.0,73.8,428.83,7,3,2086.13
2,32.3,239.4,59.1,131.47,7,3,1908.9299999999998
3,35.9,107.2,50.3,468.31,7,3,1805.7699999999998
19,29.5,287.7,68.5,222.96,7,3,2020.75
5,37.9,98.2,78.1,191.99,7,3,2959.99
6,24.8,21.1,93.7,243.41,7,3,2323.76
7,30.9,321.6,71.0,420.92,7,3,2193.9
9,37.2,385.9,91.7,263.53,7,3,3411.2400000000002
13,24.5,28.9,60.2,216.88,7,3,1474.9
14,35.8,62.5,72.7,333.41,7,3,2602.66
15,33.3,23.4,72.8,294.18,7,3,2424.24
16,36.0,183.7,81.3,348.83,7,3,2926.7999999999997
17,30.6,13.4,73.8,452.59,7,3,2086.13
18,26.0,171.6,85.8,236.32,7,3,2230.7999999999997
21,33.8,155.3,64.3,120.77,7,3,2173.3399999999997
22,23.5,40.5,79.5,127.61,7,3,1868.25
23,32.4,192.3,52.6,246.45,7,3,1704.24
24,27.6,106.9,91.7,160.8,7,3,2530.92
19,27.6,171.8,63.2,393.98,7,3,1744.3200000000002
0,29.4,49.7,82.6,407.47,7,2,2086.13
1,30.2,171.8,63.8,296.32,7,2,1926.7599999999998
4,28.4,12.6,58.3,286.03,7,2,1655.7199999999998
5,21.6,102.4,90.1,271.07,7,2,1946.16
6,28.1,15.5,60.2,100.18,7,2,1691.6200000000001
7,26.4,166.5,65.6,289.41,7,2,1731.8399999999997
8,21.9,362.4,79.9,378.04,7,2,1749.81
9,29.4,4.3,71.7,183.52,7,2,2107.98
10,24.9,58.1,78.7,163.96,7,2,1959.6299999999999
11,29.4,140.8,70.2,327.53,7,2,2086.13
12,35.2,159.5,56.8,212.04,7,2,1999.3600000000001
13,30.3,104.4,74.1,385.66,7,2,2245.23
19,29.4,55.0,77.3,486.13,7,2,2086.13
17,36.4,364.5,82.7,462.51,7,2,3010.28
18,26.2,193.8,73.4,349.92,7,2,1923.0800000000002
20,37.5,377.1,54.7,312.91,7,2,2051.25
21,29.4,58.5,81.9,327.08,7,2,2086.13
22,34.0,18.4,84.2,115.75,7,2,2862.8
19,37.1,230.7,86.5,110.21,7,2,3209.15
24,33.6,16.8,81.4,375.9,7,2,2735.0400000000004
25,24.3,381.0,87.5,193.33,7,2,2126.25
1,22.7,82.5,81.2,353.19,7,1,1843.24
2,33.9,181.6,69.5,93.27,7,1,2356.0499999999997
3,34.9,171.8,65.5,314.76,7,1,2285.95
4,29.4,195.7,84.7,284.4,7,1,2086.13
5,36.1,101.1,87.8,250.92,7,1,3169.58
19,23.3,99.3,87.6,210.74,7,1,2041.08
7,24.6,100.2,79.8,173.41,7,1,1963.0800000000002
8,34.4,37.8,91.9,352.68,7,1,3161.36
10,36.0,10.2,84.9,131.46,7,1,3056.4
11,26.2,287.9,63.6,303.69,7,1,1666.32
15,20.2,57.6,52.8,430.18,7,1,1066.56
19,25.4,45.3,73.8,484.66,7,1,2086.13
17,22.5,244.9,73.8,453.23,7,1,2086.13
18,32.7,23.6,57.3,165.24,7,1,1873.71
20,29.4,210.2,81.1,409.5,7,1,2086.13
21,34.6,315.8,77.0,419.27,7,1,2664.2000000000003
22,20.8,308.4,77.9,165.82,7,1,1620.3200000000002
23,22.9,386.3,55.4,101.27,7,1,1268.6599999999999
24,25.4,28.1,73.8,411.15,7,1,2086.13
25,29.4,219.4,85.0,420.54,7,1,2086.13
0,25.0,396.2,78.7,223.62,7,0,1967.5
1,31.8,300.4,82.7,393.34,7,0,2629.86
2,33.6,134.9,74.5,392.5,7,0,2503.2000000000003
4,29.4,363.9,92.9,439.78,7,0,2086.13
5,29.4,226.8,69.9,282.13,7,0,2086.13
6,37.4,205.7,58.1,303.79,7,0,2172.94
7,37.7,120.8,90.2,279.19,7,0,3400.5400000000004
8,33.7,23.0,63.7,212.53,7,0,2146.69
9,35.3,79.3,74.6,159.08,7,0,2633.3799999999997
19,25.2,29.9,62.1,451.21,7,0,1564.92
11,29.4,191.5,91.3,334.75,7,0,2086.13
12,29.4,28.7,80.1,384.27,7,0,2086.13
13,20.4,63.6,72.8,151.24,7,0,1485.12
14,23.2,171.8,61.8,335.14,7,0,1433.76
15,27.9,27.4,50.7,449.53,7,0,1414.53
17,29.9,171.8,89.0,470.09,7,0,2661.1
18,31.1,262.0,54.2,427.53,7,0,1685.6200000000001
20,31.7,110.6,68.7,445.19,7,0,2177.79
21,25.9,53.7,82.2,198.76,7,0,2128.98
23,35.4,152.8,83.4,209.44,7,0,2952.36
24,32.4,164.0,88.6,95.52,7,0,2870.64
25,29.4,279.3,69.1,163.56,7,0,2086.13
0,32.9,171.8,73.9,396.57,8,6,2431.31
1,27.7,210.3,88.0,411.15,8,6,2437.6
2,27.3,138.3,57.8,299.72,8,6,1577.94
3,36.1,26.2,60.7,244.48,8,6,2191.27
